Country Name,Country Code,Series Name,Series Code,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Oman,OMN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,12.633,13.203,10.469,7.763,8.441,10.912,5.873,11.463,11.209,11.421
Oman,OMN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,1.973,1.74,1.311,0.875,0.998,1.533,1.154,1.781,1.711,1.656
Oman,OMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.401,3.266,2.522,1.8,2.04,2.94,1.9,3.3,3.176,3.161
Pakistan,PAK,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,54.837,54.574,55.237,55.918,53.281,57.222,56.841,56.445,56.24,56.165
Pakistan,PAK,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,7.574,7.22,7.436,7.679,7.706,13.891,13.692,13.149,12.942,12.842
Pakistan,PAK,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,30.41,30.084,30.503,30.958,29.708,34.821,34.564,34.149,34.012,33.971
Pakistan,PAK,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.147,2.723,3.66,4.555,6.273,7.331,9.181,7.439,7.261,7.325
Pakistan,PAK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,2.813,2.162,3.094,3.959,4.421,5.782,5.503,4.914,4.863,4.923
Pakistan,PAK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.566,2.285,3.215,4.083,4.83,6.127,6.338,5.485,5.408,5.472
Palau,PLW,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,..,..,..,..,..,..,..,..,..,..
Palau,PLW,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,..,..,..,..,..,..,..,..,..,..
Palau,PLW,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,..,..,..,..,..,..,..,..,..,..
Palau,PLW,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..
Palau,PLW,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,..,..,..,..,..,..,..,..,..
Palau,PLW,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Panama,PAN,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,27.229,24.114,23.987,23.101,22.69,22.316,22.999,22.117,21.377,21.447
Panama,PAN,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,9.987,10.323,10.662,9.913,10.903,15.291,15.74,13.188,9.142,9.186
Panama,PAN,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,18.449,17.09,17.199,16.381,16.683,18.735,19.298,17.564,15.139,15.195
Panama,PAN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.324,5.818,6.864,6.626,7.921,20.087,10.549,9.735,8.544,8.472
Panama,PAN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.691,3.994,4.324,4.16,5.079,10.665,9.936,7.004,5.167,5.17
Panama,PAN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.335,4.717,5.338,5.161,6.256,14.663,10.177,8.086,6.544,6.518
Papua New Guinea,PNG,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,35.735,35.059,34.404,33.751,33.076,32.34,32.03,31.258,31.289,31.342
Papua New Guinea,PNG,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,29.114,28.37,27.684,27.04,26.313,25.537,25.242,24.457,24.483,24.523
Papua New Guinea,PNG,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,32.263,31.551,30.879,30.231,29.53,28.772,28.47,27.69,27.718,27.764
Papua New Guinea,PNG,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,1.608,1.648,1.773,1.882,1.946,2.131,2.334,2.188,2.167,2.236
Papua New Guinea,PNG,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.31,3.215,3.287,3.316,3.255,3.562,3.61,3.141,3.109,3.199
Papua New Guinea,PNG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.503,2.472,2.569,2.635,2.634,2.883,3.003,2.689,2.661,2.741
Paraguay,PRY,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,24.302,27.459,27.288,26.575,26.73,28.55,26.705,25.575,24.98,24.968
Paraguay,PRY,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,10.845,9.998,10.198,10.496,10.387,11.824,10.385,10.854,9.544,9.541
Paraguay,PRY,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,17.45,18.568,18.586,18.388,18.408,20.032,18.393,18.075,17.114,17.105
Paraguay,PRY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.944,6.715,7.789,7.525,8.307,9.972,9.558,8.25,7.341,7.806
Paraguay,PRY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.293,4.266,5.002,5.293,5.37,5.875,5.7,5.673,4.679,4.856
Paraguay,PRY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.556,5.255,6.138,6.217,6.595,7.548,7.311,6.755,5.794,6.093
Peru,PER,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,21.525,22.329,20.453,21.056,20.162,29.364,25.948,25.735,26.867,26.746
Peru,PER,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,15.586,16.013,14.219,14.419,13.575,21.996,19.465,19.858,20.579,20.443
Peru,PER,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,18.586,19.196,17.353,17.749,16.873,25.676,22.695,22.779,23.698,23.564
Peru,PER,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.346,3.975,3.912,3.877,3.736,6.993,5.552,4.511,5.8,5.684
Peru,PER,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.211,3.547,3.506,3.168,3.078,7.325,4.715,3.301,4.152,4.117
Peru,PER,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.272,3.741,3.691,3.492,3.379,7.179,5.097,3.85,4.899,4.828
Philippines,PHL,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,28.851,29.256,28.426,25.63,23.955,24.787,20.707,15.388,15.633,15.815
Philippines,PHL,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,17.177,15.497,15.241,14.318,13.671,17.379,14.279,10.169,10.291,10.396
Philippines,PHL,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,22.843,22.204,21.699,19.89,18.763,21.054,17.467,12.756,12.938,13.079
Philippines,PHL,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.218,2.846,2.701,2.674,2.529,2.719,3.822,2.861,2.501,2.45
Philippines,PHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,2.968,2.596,2.459,2.124,2.046,2.394,3.12,2.412,2.024,1.944
Philippines,PHL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.068,2.695,2.552,2.338,2.237,2.522,3.398,2.598,2.222,2.153
Poland,POL,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,11.611,12.102,11.789,11.469,10.83,11.034,13.382,11.231,10.364,10.324
Poland,POL,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,12.061,11.011,9.435,8.546,8.373,9.279,11.55,9.802,10.114,10.071
Poland,POL,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,11.841,11.544,10.585,9.974,9.573,10.136,12.445,10.5,10.236,10.195
Poland,POL,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,7.645,6.175,4.861,3.821,3.572,3.277,3.282,2.851,2.788,2.639
Poland,POL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.336,6.114,4.872,3.846,3.021,3.058,3.256,2.778,2.704,2.331
Poland,POL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.475,6.141,4.867,3.835,3.267,3.155,3.268,2.811,2.743,2.472
Portugal,PRT,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,12.163,10.28,9.5,8.392,8.618,8.836,7.322,8.066,7.216,7.243
Portugal,PRT,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,10.404,10.815,9.181,8.354,7.446,9.437,8.139,7.608,8.466,8.483
Portugal,PRT,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,11.269,10.552,9.337,8.373,8.02,9.143,7.74,7.832,7.855,7.877
Portugal,PRT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,12.748,11.168,9.351,7.439,7.151,7.059,6.902,6.486,6.885,6.922
Portugal,PRT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,12.161,10.974,8.411,6.567,5.801,6.554,6.262,5.549,6.142,5.859
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.447,11.068,8.869,6.994,6.464,6.801,6.577,6.011,6.509,6.384
Puerto Rico (US),PRI,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,21.011,21.43,20.574,19.523,19.144,20.708,19.395,18.259,18.107,18.057
Puerto Rico (US),PRI,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,14.788,15.383,14.193,12.776,12.436,14.352,12.996,11.725,11.758,11.808
Puerto Rico (US),PRI,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,17.886,18.394,17.357,16.111,15.761,17.502,16.16,14.944,14.87,14.859
Puerto Rico (US),PRI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,9.648,9.49,8.684,7.392,6.679,7.021,6.434,4.856,4.636,4.421
Puerto Rico (US),PRI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,13.727,13.508,12.37,10.545,9.517,10.293,9.007,6.857,6.534,6.251
Puerto Rico (US),PRI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12,11.8,10.8,9.2,8.3,8.89,7.9,6,5.725,5.472
Qatar,QAT,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,24.935,24.946,23.281,21.642,18.776,17.838,17.89,14.754,13.494,12.946
Qatar,QAT,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,2.594,2.667,2.613,2.376,1.93,1.895,2.377,1.663,1.442,1.389
Qatar,QAT,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,7.692,7.597,7.23,6.897,6.28,6.51,7.025,5.798,5.732,5.732
Qatar,QAT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,0.873,0.718,0.629,0.453,0.399,0.514,0.439,0.38,0.378,0.39
Qatar,QAT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,0.062,0.062,0.061,0.051,0.045,0.067,0.078,0.076,0.076,0.067
Qatar,QAT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.17,0.15,0.14,0.11,0.1,0.14,0.14,0.13,0.13,0.126
Romania,ROU,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,21.338,20.809,18.385,17.823,17.931,18.086,21.456,20.897,19.591,19.584
Romania,ROU,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,14.949,14.082,12.043,11.338,11.515,11.562,14.719,14.277,13.613,13.643
Romania,ROU,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,18.084,17.382,15.154,14.517,14.657,14.754,18.015,17.518,16.541,16.552
Romania,ROU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.857,4.987,4.042,3.489,3.379,4.691,5.053,5.049,5.12,4.873
Romania,ROU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.543,6.596,5.608,4.718,4.315,5.293,5.986,6.035,5.934,5.75
Romania,ROU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.812,5.901,4.927,4.187,3.912,5.035,5.59,5.614,5.589,5.379
Russian Federation,RUS,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,14.87,14.933,15.116,15.183,14.869,16.219,15.613,15.647,15.366,15.36
Russian Federation,RUS,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,9.88,10.582,10.901,10.98,10.646,11.912,11.228,11.261,11.069,11.038
Russian Federation,RUS,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,12.32,12.71,12.963,13.037,12.713,14.021,13.376,13.409,13.173,13.154
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.352,5.381,5.071,4.8,4.356,5.574,4.833,3.961,3.188,2.638
Russian Federation,RUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.862,5.787,5.394,4.937,4.661,5.664,4.669,3.777,2.969,2.421
Russian Federation,RUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.615,5.591,5.238,4.871,4.513,5.62,4.749,3.867,3.076,2.527
Rwanda,RWA,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,30.093,30.039,30.076,30.88,32.816,29.497,30.775,29.882,31.27,31.276
Rwanda,RWA,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,20.893,20.833,20.972,21.586,24.154,22.68,27.26,27.251,24.498,24.51
Rwanda,RWA,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,25.572,25.511,25.595,26.304,28.55,26.139,29.043,28.584,27.923,27.926
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,12.609,12.568,12.643,11.354,12.075,12.899,17.445,16.612,14.365,13.944
Rwanda,RWA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,11.147,11.109,11.18,10.231,10.507,10.868,14.28,13.703,10.527,10.232
Rwanda,RWA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.838,11.801,11.875,10.759,11.236,11.829,15.775,15.084,12.352,11.994
Samoa,WSM,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,34.695,35.039,35.44,34.798,34.102,34.486,33.308,32.711,32.729,32.882
Samoa,WSM,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,23.011,22.638,22.299,23.128,23.976,25.847,26.509,27.599,27.64,27.793
Samoa,WSM,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,28.718,28.692,28.737,28.874,28.969,30.104,29.846,30.09,30.105,30.251
Samoa,WSM,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,11.664,12.977,14.502,13.319,12.069,11.309,10.07,7.801,7.678,7.091
Samoa,WSM,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.246,6.703,6.303,5.814,5.295,5.122,4.564,3.506,3.45,3.117
Samoa,WSM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.9,9.062,9.4,8.639,7.838,7.435,6.612,5.048,4.977,4.551
San Marino,SMR,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,50.271,49.747,49.822,49.917,50.081,51.382,50.794,50.756,50.933,50.919
Sao Tome and Principe,STP,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,47.929,47.524,47.623,47.756,47.95,48.974,48.566,48.508,48.727,48.728
Sao Tome and Principe,STP,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,49.099,48.638,48.73,48.848,49.031,50.197,49.698,49.649,49.845,49.837
Sao Tome and Principe,STP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,12.014,10.44,8.909,8.815,8.93,9.682,9.581,9.099,9.177,9.252
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,9.294,8.989,8.714,8.617,8.735,9.69,9.62,8.886,8.966,9.088
Sao Tome and Principe,STP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.594,9.686,8.808,8.714,8.831,9.686,9.6,8.992,9.071,9.17
Saudi Arabia,SAU,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,28.249,26.046,25.365,24.715,23.8,27.017,24.168,24.014,23.367,23.342
Saudi Arabia,SAU,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,13.254,11.384,10.997,10.017,8.733,14.765,15.166,13.735,13.367,13.327
Saudi Arabia,SAU,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,19.55,17.701,17.377,16.698,15.6,20.323,19.22,18.369,17.955,17.937
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,25.414,24.341,23.683,22.892,23.288,24.714,18.607,16.864,12.322,12.501
Saudi Arabia,SAU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,2.85,2.884,3.585,3.552,2.74,4.22,3.74,2.896,2.009,1.79
Saudi Arabia,SAU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.6,5.6,5.89,6.029,5.636,7.66,6.621,5.589,4.008,3.896
Senegal,SEN,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,43.374,43.029,44.41,45.395,45.702,45.893,44.374,43.597,43.694,43.735
Senegal,SEN,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,29.167,25.889,26.708,24.48,22.288,23.25,22.773,22.83,22.956,22.973
Senegal,SEN,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,36.263,34.434,35.519,34.872,33.898,34.45,33.425,33.034,33.11,33.11
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,7.325,4.763,3.611,3.308,3.048,3.685,3.85,3.381,3.34,3.561
Senegal,SEN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,6.408,4.257,4.375,3.545,2.754,3.292,3.2,2.521,2.486,2.661
Senegal,SEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.757,4.455,4.078,3.455,2.863,3.437,3.44,2.837,2.8,2.992
Serbia,SRB,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,20.073,18.657,17.657,17.495,16.171,15.124,16.799,13.18,12.163,12.196
Serbia,SRB,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,20.653,17.495,17.509,16.466,15.155,17.233,16.629,13.282,12.632,12.67
Serbia,SRB,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,20.363,18.076,17.583,16.98,15.663,16.177,16.714,13.231,12.397,12.432
Serbia,SRB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,18.739,16.083,14.258,13.681,11.062,9.404,10.668,8.875,8.648,7.88
Serbia,SRB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,16.789,14.577,12.826,11.945,9.834,8.681,9.139,8.062,7.941,6.968
Serbia,SRB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,17.66,15.257,13.477,12.733,10.395,9.011,9.843,8.439,8.268,7.39
Seychelles,SYC,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,34.197,34.008,33.875,33.732,33.789,34.627,33.977,33.949,33.96,33.926
Sierra Leone,SLE,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,31.306,30.541,29.755,28.88,29.021,29.861,29.299,29.282,29.307,29.243
Sierra Leone,SLE,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,32.746,32.267,31.805,31.293,31.392,32.23,31.623,31.6,31.618,31.569
Sierra Leone,SLE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.641,3.25,2.749,2.136,2.146,2.283,2.343,2.135,2.121,2.096
Sierra Leone,SLE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.559,5.305,4.865,4.175,4.195,4.657,4.699,4.148,4.118,4.087
Sierra Leone,SLE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.606,4.294,3.834,3.192,3.203,3.508,3.556,3.175,3.153,3.126
Singapore,SGP,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,6.766,7.251,7.373,6.668,6.36,8.447,7.275,5.572,5.879,5.89
Singapore,SGP,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,8.007,7.833,8.245,7.933,7.694,9.223,7.766,7.492,7.486,7.498
Singapore,SGP,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,7.446,7.569,7.845,7.351,7.085,8.871,7.543,6.623,6.757,6.763
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.976,4.484,4.431,3.836,3.322,4.383,5.01,3.83,3.708,3.426
Singapore,SGP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.655,3.783,4.029,3.444,2.931,3.885,4.349,3.407,3.244,2.997
Singapore,SGP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.79,4.08,4.2,3.613,3.1,4.1,4.64,3.591,3.444,3.182
